id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,source,scraped_at
804,2022,5,2022-09-19,Athletic Bilbao,Real Sociedad,2,2,D,Generated,2025-07-12T11:53:36.896982
802,2022,5,2022-09-19,Atlético Madrid,Sevilla,2,2,D,Generated,2025-07-12T11:53:36.896953
809,2022,5,2022-09-19,Cádiz,Elche,2,0,H,Generated,2025-07-12T11:53:36.897055
806,2022,5,2022-09-19,Espanyol,Getafe,1,2,A,Generated,2025-07-12T11:53:36.897011
810,2022,5,2022-09-19,Granada,Huesca,3,2,H,Generated,2025-07-12T11:53:36.897069
807,2022,5,2022-09-19,Levante,Osasuna,2,1,H,Generated,2025-07-12T11:53:36.897026
808,2022,5,2022-09-19,Mallorca,Alavés,0,1,A,Generated,2025-07-12T11:53:36.897041
805,2022,5,2022-09-19,Real Betis,Celta Vigo,1,2,A,Generated,2025-07-12T11:53:36.896997
801,2022,5,2022-09-19,Real Madrid,Barcelona,2,1,H,Generated,2025-07-12T11:53:36.896938
803,2022,5,2022-09-19,Valencia,Villarreal,2,1,H,Generated,2025-07-12T11:53:36.896968
814,2022,6,2022-09-26,Athletic Bilbao,Real Sociedad,1,1,D,Generated,2025-07-12T11:53:36.897129
812,2022,6,2022-09-26,Atlético Madrid,Sevilla,1,1,D,Generated,2025-07-12T11:53:36.897100
819,2022,6,2022-09-26,Cádiz,Elche,1,0,H,Generated,2025-07-12T11:53:36.897203
816,2022,6,2022-09-26,Espanyol,Getafe,3,3,D,Generated,2025-07-12T11:53:36.897159
820,2022,6,2022-09-26,Granada,Huesca,1,0,H,Generated,2025-07-12T11:53:36.897217
817,2022,6,2022-09-26,Levante,Osasuna,1,4,A,Generated,2025-07-12T11:53:36.897173
818,2022,6,2022-09-26,Mallorca,Alavés,1,2,A,Generated,2025-07-12T11:53:36.897188
815,2022,6,2022-09-26,Real Betis,Celta Vigo,1,0,H,Generated,2025-07-12T11:53:36.897144
811,2022,6,2022-09-26,Real Madrid,Barcelona,1,0,H,Generated,2025-07-12T11:53:36.897085
813,2022,6,2022-09-26,Valencia,Villarreal,1,1,D,Generated,2025-07-12T11:53:36.897114
824,2022,7,2022-10-03,Athletic Bilbao,Real Sociedad,1,2,A,Generated,2025-07-12T11:53:36.897277
822,2022,7,2022-10-03,Atlético Madrid,Sevilla,3,1,H,Generated,2025-07-12T11:53:36.897247
829,2022,7,2022-10-03,Cádiz,Elche,2,1,H,Generated,2025-07-12T11:53:36.897349
826,2022,7,2022-10-03,Espanyol,Getafe,1,3,A,Generated,2025-07-12T11:53:36.897306
830,2022,7,2022-10-03,Granada,Huesca,0,1,A,Generated,2025-07-12T11:53:36.897364
827,2022,7,2022-10-03,Levante,Osasuna,3,1,H,Generated,2025-07-12T11:53:36.897321
828,2022,7,2022-10-03,Mallorca,Alavés,0,1,A,Generated,2025-07-12T11:53:36.897335
825,2022,7,2022-10-03,Real Betis,Celta Vigo,2,2,D,Generated,2025-07-12T11:53:36.897292
821,2022,7,2022-10-03,Real Madrid,Barcelona,1,0,H,Generated,2025-07-12T11:53:36.897233
823,2022,7,2022-10-03,Valencia,Villarreal,2,3,A,Generated,2025-07-12T11:53:36.897262
834,2022,8,2022-10-10,Athletic Bilbao,Real Sociedad,3,1,H,Generated,2025-07-12T11:53:36.897423
832,2022,8,2022-10-10,Atlético Madrid,Sevilla,3,2,H,Generated,2025-07-12T11:53:36.897394
839,2022,8,2022-10-10,Cádiz,Elche,4,1,H,Generated,2025-07-12T11:53:36.897495
836,2022,8,2022-10-10,Espanyol,Getafe,0,3,A,Generated,2025-07-12T11:53:36.897452
840,2022,8,2022-10-10,Granada,Huesca,3,0,H,Generated,2025-07-12T11:53:36.897510
837,2022,8,2022-10-10,Levante,Osasuna,2,1,H,Generated,2025-07-12T11:53:36.897467
838,2022,8,2022-10-10,Mallorca,Alavés,3,2,H,Generated,2025-07-12T11:53:36.897481
835,2022,8,2022-10-10,Real Betis,Celta Vigo,1,0,H,Generated,2025-07-12T11:53:36.897438
831,2022,8,2022-10-10,Real Madrid,Barcelona,2,2,D,Generated,2025-07-12T11:53:36.897380
833,2022,8,2022-10-10,Valencia,Villarreal,1,1,D,Generated,2025-07-12T11:53:36.897409
844,2022,9,2022-10-17,Athletic Bilbao,Real Sociedad,0,1,A,Generated,2025-07-12T11:53:36.897569
842,2022,9,2022-10-17,Atlético Madrid,Sevilla,1,3,A,Generated,2025-07-12T11:53:36.897540
849,2022,9,2022-10-17,Cádiz,Elche,1,1,D,Generated,2025-07-12T11:53:36.897640
846,2022,9,2022-10-17,Espanyol,Getafe,2,2,D,Generated,2025-07-12T11:53:36.897597
850,2022,9,2022-10-17,Granada,Huesca,2,1,H,Generated,2025-07-12T11:53:36.897655
847,2022,9,2022-10-17,Levante,Osasuna,2,3,A,Generated,2025-07-12T11:53:36.897612
848,2022,9,2022-10-17,Mallorca,Alavés,3,0,H,Generated,2025-07-12T11:53:36.897626
845,2022,9,2022-10-17,Real Betis,Celta Vigo,3,2,H,Generated,2025-07-12T11:53:36.897583
841,2022,9,2022-10-17,Real Madrid,Barcelona,1,2,A,Generated,2025-07-12T11:53:36.897525
843,2022,9,2022-10-17,Valencia,Villarreal,2,2,D,Generated,2025-07-12T11:53:36.897554
854,2022,10,2022-10-24,Athletic Bilbao,Real Sociedad,3,1,H,Generated,2025-07-12T11:53:36.897713
852,2022,10,2022-10-24,Atlético Madrid,Sevilla,4,4,D,Generated,2025-07-12T11:53:36.897684
859,2022,10,2022-10-24,Cádiz,Elche,0,1,A,Generated,2025-07-12T11:53:36.897784
856,2022,10,2022-10-24,Espanyol,Getafe,3,1,H,Generated,2025-07-12T11:53:36.897741
860,2022,10,2022-10-24,Granada,Huesca,2,1,H,Generated,2025-07-12T11:53:36.897799
857,2022,10,2022-10-24,Levante,Osasuna,2,4,A,Generated,2025-07-12T11:53:36.897756
858,2022,10,2022-10-24,Mallorca,Alavés,0,2,A,Generated,2025-07-12T11:53:36.897770
855,2022,10,2022-10-24,Real Betis,Celta Vigo,1,4,A,Generated,2025-07-12T11:53:36.897727
851,2022,10,2022-10-24,Real Madrid,Barcelona,2,3,A,Generated,2025-07-12T11:53:36.897670
853,2022,10,2022-10-24,Valencia,Villarreal,2,1,H,Generated,2025-07-12T11:53:36.897699
864,2022,11,2022-10-31,Athletic Bilbao,Real Sociedad,1,3,A,Generated,2025-07-12T11:53:36.897859
862,2022,11,2022-10-31,Atlético Madrid,Sevilla,1,1,D,Generated,2025-07-12T11:53:36.897830
869,2022,11,2022-10-31,Cádiz,Elche,1,1,D,Generated,2025-07-12T11:53:36.897931
866,2022,11,2022-10-31,Espanyol,Getafe,0,2,A,Generated,2025-07-12T11:53:36.897887
870,2022,11,2022-10-31,Granada,Huesca,2,2,D,Generated,2025-07-12T11:53:36.897945
867,2022,11,2022-10-31,Levante,Osasuna,3,0,H,Generated,2025-07-12T11:53:36.897902
868,2022,11,2022-10-31,Mallorca,Alavés,0,4,A,Generated,2025-07-12T11:53:36.897916
865,2022,11,2022-10-31,Real Betis,Celta Vigo,2,1,H,Generated,2025-07-12T11:53:36.897873
861,2022,11,2022-10-31,Real Madrid,Barcelona,2,0,H,Generated,2025-07-12T11:53:36.897814
863,2022,11,2022-10-31,Valencia,Villarreal,0,1,A,Generated,2025-07-12T11:53:36.897844
874,2022,12,2022-11-07,Athletic Bilbao,Real Sociedad,2,1,H,Generated,2025-07-12T11:53:36.898005
872,2022,12,2022-11-07,Atlético Madrid,Sevilla,3,2,H,Generated,2025-07-12T11:53:36.897976
879,2022,12,2022-11-07,Cádiz,Elche,0,2,A,Generated,2025-07-12T11:53:36.898077
876,2022,12,2022-11-07,Espanyol,Getafe,0,1,A,Generated,2025-07-12T11:53:36.898034
880,2022,12,2022-11-07,Granada,Huesca,1,2,A,Generated,2025-07-12T11:53:36.898091
877,2022,12,2022-11-07,Levante,Osasuna,1,2,A,Generated,2025-07-12T11:53:36.898048
878,2022,12,2022-11-07,Mallorca,Alavés,0,1,A,Generated,2025-07-12T11:53:36.898062
875,2022,12,2022-11-07,Real Betis,Celta Vigo,2,1,H,Generated,2025-07-12T11:53:36.898019
871,2022,12,2022-11-07,Real Madrid,Barcelona,1,0,H,Generated,2025-07-12T11:53:36.897961
873,2022,12,2022-11-07,Valencia,Villarreal,0,1,A,Generated,2025-07-12T11:53:36.897990
884,2022,13,2022-11-14,Athletic Bilbao,Real Sociedad,1,0,H,Generated,2025-07-12T11:53:36.898150
882,2022,13,2022-11-14,Atlético Madrid,Sevilla,1,3,A,Generated,2025-07-12T11:53:36.898121
889,2022,13,2022-11-14,Cádiz,Elche,0,2,A,Generated,2025-07-12T11:53:36.898223
886,2022,13,2022-11-14,Espanyol,Getafe,2,2,D,Generated,2025-07-12T11:53:36.898178
890,2022,13,2022-11-14,Granada,Huesca,3,2,H,Generated,2025-07-12T11:53:36.898238
887,2022,13,2022-11-14,Levante,Osasuna,2,1,H,Generated,2025-07-12T11:53:36.898193
888,2022,13,2022-11-14,Mallorca,Alavés,1,1,D,Generated,2025-07-12T11:53:36.898208
885,2022,13,2022-11-14,Real Betis,Celta Vigo,2,1,H,Generated,2025-07-12T11:53:36.898164
881,2022,13,2022-11-14,Real Madrid,Barcelona,1,1,D,Generated,2025-07-12T11:53:36.898106
883,2022,13,2022-11-14,Valencia,Villarreal,2,1,H,Generated,2025-07-12T11:53:36.898135
894,2022,14,2022-11-21,Athletic Bilbao,Real Sociedad,0,3,A,Generated,2025-07-12T11:53:36.898297
892,2022,14,2022-11-21,Atlético Madrid,Sevilla,2,1,H,Generated,2025-07-12T11:53:36.898268
899,2022,14,2022-11-21,Cádiz,Elche,4,0,H,Generated,2025-07-12T11:53:36.898368
896,2022,14,2022-11-21,Espanyol,Getafe,2,0,H,Generated,2025-07-12T11:53:36.898325
900,2022,14,2022-11-21,Granada,Huesca,1,2,A,Generated,2025-07-12T11:53:36.898382
897,2022,14,2022-11-21,Levante,Osasuna,2,1,H,Generated,2025-07-12T11:53:36.898339
898,2022,14,2022-11-21,Mallorca,Alavés,2,0,H,Generated,2025-07-12T11:53:36.898353
895,2022,14,2022-11-21,Real Betis,Celta Vigo,2,1,H,Generated,2025-07-12T11:53:36.898311
891,2022,14,2022-11-21,Real Madrid,Barcelona,2,1,H,Generated,2025-07-12T11:53:36.898254
893,2022,14,2022-11-21,Valencia,Villarreal,0,2,A,Generated,2025-07-12T11:53:36.898282
904,2022,15,2022-11-28,Athletic Bilbao,Real Sociedad,3,0,H,Generated,2025-07-12T11:53:36.898440
902,2022,15,2022-11-28,Atlético Madrid,Sevilla,2,2,D,Generated,2025-07-12T11:53:36.898412
909,2022,15,2022-11-28,Cádiz,Elche,4,2,H,Generated,2025-07-12T11:53:36.898512
906,2022,15,2022-11-28,Espanyol,Getafe,2,1,H,Generated,2025-07-12T11:53:36.898469
910,2022,15,2022-11-28,Granada,Huesca,3,1,H,Generated,2025-07-12T11:53:36.898526
907,2022,15,2022-11-28,Levante,Osasuna,3,2,H,Generated,2025-07-12T11:53:36.898483
908,2022,15,2022-11-28,Mallorca,Alavés,0,3,A,Generated,2025-07-12T11:53:36.898498
905,2022,15,2022-11-28,Real Betis,Celta Vigo,2,2,D,Generated,2025-07-12T11:53:36.898454
901,2022,15,2022-11-28,Real Madrid,Barcelona,1,2,A,Generated,2025-07-12T11:53:36.898397
903,2022,15,2022-11-28,Valencia,Villarreal,1,1,D,Generated,2025-07-12T11:53:36.898426
914,2022,16,2022-12-05,Athletic Bilbao,Real Sociedad,0,4,A,Generated,2025-07-12T11:53:36.898584
912,2022,16,2022-12-05,Atlético Madrid,Sevilla,2,2,D,Generated,2025-07-12T11:53:36.898555
919,2022,16,2022-12-05,Cádiz,Elche,3,0,H,Generated,2025-07-12T11:53:36.898656
916,2022,16,2022-12-05,Espanyol,Getafe,2,0,H,Generated,2025-07-12T11:53:36.898612
920,2022,16,2022-12-05,Granada,Huesca,1,0,H,Generated,2025-07-12T11:53:36.898670
917,2022,16,2022-12-05,Levante,Osasuna,1,1,D,Generated,2025-07-12T11:53:36.898627
918,2022,16,2022-12-05,Mallorca,Alavés,1,1,D,Generated,2025-07-12T11:53:36.898641
915,2022,16,2022-12-05,Real Betis,Celta Vigo,0,2,A,Generated,2025-07-12T11:53:36.898598
911,2022,16,2022-12-05,Real Madrid,Barcelona,2,2,D,Generated,2025-07-12T11:53:36.898541
913,2022,16,2022-12-05,Valencia,Villarreal,1,4,A,Generated,2025-07-12T11:53:36.898570
924,2022,17,2022-12-12,Athletic Bilbao,Real Sociedad,3,1,H,Generated,2025-07-12T11:53:36.898728
922,2022,17,2022-12-12,Atlético Madrid,Sevilla,2,2,D,Generated,2025-07-12T11:53:36.898700
929,2022,17,2022-12-12,Cádiz,Elche,3,1,H,Generated,2025-07-12T11:53:36.898800
926,2022,17,2022-12-12,Espanyol,Getafe,0,4,A,Generated,2025-07-12T11:53:36.898757
930,2022,17,2022-12-12,Granada,Huesca,2,1,H,Generated,2025-07-12T11:53:36.898814
927,2022,17,2022-12-12,Levante,Osasuna,1,0,H,Generated,2025-07-12T11:53:36.898772
928,2022,17,2022-12-12,Mallorca,Alavés,3,1,H,Generated,2025-07-12T11:53:36.898786
925,2022,17,2022-12-12,Real Betis,Celta Vigo,2,2,D,Generated,2025-07-12T11:53:36.898742
921,2022,17,2022-12-12,Real Madrid,Barcelona,2,1,H,Generated,2025-07-12T11:53:36.898685
923,2022,17,2022-12-12,Valencia,Villarreal,3,3,D,Generated,2025-07-12T11:53:36.898714
934,2022,18,2022-12-19,Athletic Bilbao,Real Sociedad,0,1,A,Generated,2025-07-12T11:53:36.898873
932,2022,18,2022-12-19,Atlético Madrid,Sevilla,1,3,A,Generated,2025-07-12T11:53:36.898844
939,2022,18,2022-12-19,Cádiz,Elche,3,2,H,Generated,2025-07-12T11:53:36.898946
936,2022,18,2022-12-19,Espanyol,Getafe,2,2,D,Generated,2025-07-12T11:53:36.898902
940,2022,18,2022-12-19,Granada,Huesca,3,1,H,Generated,2025-07-12T11:53:36.898961
937,2022,18,2022-12-19,Levante,Osasuna,3,0,H,Generated,2025-07-12T11:53:36.898917
938,2022,18,2022-12-19,Mallorca,Alavés,1,0,H,Generated,2025-07-12T11:53:36.898932
935,2022,18,2022-12-19,Real Betis,Celta Vigo,3,1,H,Generated,2025-07-12T11:53:36.898887
931,2022,18,2022-12-19,Real Madrid,Barcelona,4,3,H,Generated,2025-07-12T11:53:36.898830
933,2022,18,2022-12-19,Valencia,Villarreal,3,1,H,Generated,2025-07-12T11:53:36.898858
944,2022,19,2022-12-26,Athletic Bilbao,Real Sociedad,3,2,H,Generated,2025-07-12T11:53:36.899034
942,2022,19,2022-12-26,Atlético Madrid,Sevilla,0,2,A,Generated,2025-07-12T11:53:36.899007
949,2022,19,2022-12-26,Cádiz,Elche,2,1,H,Generated,2025-07-12T11:53:36.899103
946,2022,19,2022-12-26,Espanyol,Getafe,2,0,H,Generated,2025-07-12T11:53:36.899061
950,2022,19,2022-12-26,Granada,Huesca,3,1,H,Generated,2025-07-12T11:53:36.899116
947,2022,19,2022-12-26,Levante,Osasuna,1,1,D,Generated,2025-07-12T11:53:36.899075
948,2022,19,2022-12-26,Mallorca,Alavés,4,2,H,Generated,2025-07-12T11:53:36.899089
945,2022,19,2022-12-26,Real Betis,Celta Vigo,0,2,A,Generated,2025-07-12T11:53:36.899048
941,2022,19,2022-12-26,Real Madrid,Barcelona,3,3,D,Generated,2025-07-12T11:53:36.898993
943,2022,19,2022-12-26,Valencia,Villarreal,2,0,H,Generated,2025-07-12T11:53:36.899021
954,2022,20,2023-01-02,Athletic Bilbao,Real Sociedad,0,1,A,Generated,2025-07-12T11:53:36.899174
952,2022,20,2023-01-02,Atlético Madrid,Sevilla,3,0,H,Generated,2025-07-12T11:53:36.899146
959,2022,20,2023-01-02,Cádiz,Elche,1,1,D,Generated,2025-07-12T11:53:36.899242
956,2022,20,2023-01-02,Espanyol,Getafe,3,3,D,Generated,2025-07-12T11:53:36.899201
960,2022,20,2023-01-02,Granada,Huesca,1,0,H,Generated,2025-07-12T11:53:36.899256
957,2022,20,2023-01-02,Levante,Osasuna,3,2,H,Generated,2025-07-12T11:53:36.899215
958,2022,20,2023-01-02,Mallorca,Alavés,1,2,A,Generated,2025-07-12T11:53:36.899229
955,2022,20,2023-01-02,Real Betis,Celta Vigo,1,1,D,Generated,2025-07-12T11:53:36.899187
951,2022,20,2023-01-02,Real Madrid,Barcelona,2,1,H,Generated,2025-07-12T11:53:36.899131
953,2022,20,2023-01-02,Valencia,Villarreal,1,3,A,Generated,2025-07-12T11:53:36.899160
964,2022,21,2023-01-09,Athletic Bilbao,Real Sociedad,4,1,H,Generated,2025-07-12T11:53:36.899313
962,2022,21,2023-01-09,Atlético Madrid,Sevilla,1,3,A,Generated,2025-07-12T11:53:36.899285
969,2022,21,2023-01-09,Cádiz,Elche,1,2,A,Generated,2025-07-12T11:53:36.899383
966,2022,21,2023-01-09,Espanyol,Getafe,2,0,H,Generated,2025-07-12T11:53:36.899340
970,2022,21,2023-01-09,Granada,Huesca,4,1,H,Generated,2025-07-12T11:53:36.899397
967,2022,21,2023-01-09,Levante,Osasuna,2,1,H,Generated,2025-07-12T11:53:36.899355
968,2022,21,2023-01-09,Mallorca,Alavés,0,0,D,Generated,2025-07-12T11:53:36.899369
965,2022,21,2023-01-09,Real Betis,Celta Vigo,1,1,D,Generated,2025-07-12T11:53:36.899327
961,2022,21,2023-01-09,Real Madrid,Barcelona,4,2,H,Generated,2025-07-12T11:53:36.899271
963,2022,21,2023-01-09,Valencia,Villarreal,0,2,A,Generated,2025-07-12T11:53:36.899299
974,2022,22,2023-01-16,Athletic Bilbao,Real Sociedad,2,3,A,Generated,2025-07-12T11:53:36.899455
972,2022,22,2023-01-16,Atlético Madrid,Sevilla,0,3,A,Generated,2025-07-12T11:53:36.899427
979,2022,22,2023-01-16,Cádiz,Elche,1,2,A,Generated,2025-07-12T11:53:36.899529
976,2022,22,2023-01-16,Espanyol,Getafe,1,1,D,Generated,2025-07-12T11:53:36.899484
980,2022,22,2023-01-16,Granada,Huesca,2,0,H,Generated,2025-07-12T11:53:36.899543
977,2022,22,2023-01-16,Levante,Osasuna,3,2,H,Generated,2025-07-12T11:53:36.899499
978,2022,22,2023-01-16,Mallorca,Alavés,1,1,D,Generated,2025-07-12T11:53:36.899513
975,2022,22,2023-01-16,Real Betis,Celta Vigo,0,0,D,Generated,2025-07-12T11:53:36.899470
971,2022,22,2023-01-16,Real Madrid,Barcelona,1,0,H,Generated,2025-07-12T11:53:36.899412
973,2022,22,2023-01-16,Valencia,Villarreal,0,2,A,Generated,2025-07-12T11:53:36.899441
984,2022,23,2023-01-23,Athletic Bilbao,Real Sociedad,1,3,A,Generated,2025-07-12T11:53:36.899601
982,2022,23,2023-01-23,Atlético Madrid,Sevilla,1,0,H,Generated,2025-07-12T11:53:36.899572
989,2022,23,2023-01-23,Cádiz,Elche,4,1,H,Generated,2025-07-12T11:53:36.899676
986,2022,23,2023-01-23,Espanyol,Getafe,3,1,H,Generated,2025-07-12T11:53:36.899632
990,2022,23,2023-01-23,Granada,Huesca,2,1,H,Generated,2025-07-12T11:53:36.899692
987,2022,23,2023-01-23,Levante,Osasuna,2,1,H,Generated,2025-07-12T11:53:36.899647
988,2022,23,2023-01-23,Mallorca,Alavés,3,0,H,Generated,2025-07-12T11:53:36.899662
985,2022,23,2023-01-23,Real Betis,Celta Vigo,1,1,D,Generated,2025-07-12T11:53:36.899616
981,2022,23,2023-01-23,Real Madrid,Barcelona,1,3,A,Generated,2025-07-12T11:53:36.899558
983,2022,23,2023-01-23,Valencia,Villarreal,0,1,A,Generated,2025-07-12T11:53:36.899586
994,2022,24,2023-01-30,Athletic Bilbao,Real Sociedad,1,0,H,Generated,2025-07-12T11:53:36.899755
992,2022,24,2023-01-30,Atlético Madrid,Sevilla,2,1,H,Generated,2025-07-12T11:53:36.899725
999,2022,24,2023-01-30,Cádiz,Elche,1,1,D,Generated,2025-07-12T11:53:36.899830
996,2022,24,2023-01-30,Espanyol,Getafe,3,1,H,Generated,2025-07-12T11:53:36.899785
1000,2022,24,2023-01-30,Granada,Huesca,1,1,D,Generated,2025-07-12T11:53:36.899845
997,2022,24,2023-01-30,Levante,Osasuna,3,0,H,Generated,2025-07-12T11:53:36.899800
998,2022,24,2023-01-30,Mallorca,Alavés,2,1,H,Generated,2025-07-12T11:53:36.899815
995,2022,24,2023-01-30,Real Betis,Celta Vigo,2,0,H,Generated,2025-07-12T11:53:36.899770
991,2022,24,2023-01-30,Real Madrid,Barcelona,1,1,D,Generated,2025-07-12T11:53:36.899709
993,2022,24,2023-01-30,Valencia,Villarreal,1,1,D,Generated,2025-07-12T11:53:36.899741
1004,2022,25,2023-02-06,Athletic Bilbao,Real Sociedad,1,1,D,Generated,2025-07-12T11:53:36.899911
1002,2022,25,2023-02-06,Atlético Madrid,Sevilla,2,2,D,Generated,2025-07-12T11:53:36.899880
1009,2022,25,2023-02-06,Cádiz,Elche,2,2,D,Generated,2025-07-12T11:53:36.900136
1006,2022,25,2023-02-06,Espanyol,Getafe,1,2,A,Generated,2025-07-12T11:53:36.900041
1010,2022,25,2023-02-06,Granada,Huesca,0,2,A,Generated,2025-07-12T11:53:36.900152
1007,2022,25,2023-02-06,Levante,Osasuna,0,1,A,Generated,2025-07-12T11:53:36.900093
1008,2022,25,2023-02-06,Mallorca,Alavés,2,0,H,Generated,2025-07-12T11:53:36.900117
1005,2022,25,2023-02-06,Real Betis,Celta Vigo,3,2,H,Generated,2025-07-12T11:53:36.899925
1001,2022,25,2023-02-06,Real Madrid,Barcelona,3,0,H,Generated,2025-07-12T11:53:36.899864
1003,2022,25,2023-02-06,Valencia,Villarreal,2,3,A,Generated,2025-07-12T11:53:36.899896
1014,2022,26,2023-02-13,Athletic Bilbao,Real Sociedad,2,1,H,Generated,2025-07-12T11:53:36.900366
1012,2022,26,2023-02-13,Atlético Madrid,Sevilla,2,1,H,Generated,2025-07-12T11:53:36.900321
1019,2022,26,2023-02-13,Cádiz,Elche,2,1,H,Generated,2025-07-12T11:53:36.900575
1016,2022,26,2023-02-13,Espanyol,Getafe,0,1,A,Generated,2025-07-12T11:53:36.900515
1020,2022,26,2023-02-13,Granada,Huesca,0,1,A,Generated,2025-07-12T11:53:36.900591
1017,2022,26,2023-02-13,Levante,Osasuna,2,1,H,Generated,2025-07-12T11:53:36.900539
1018,2022,26,2023-02-13,Mallorca,Alavés,0,1,A,Generated,2025-07-12T11:53:36.900558
1015,2022,26,2023-02-13,Real Betis,Celta Vigo,2,0,H,Generated,2025-07-12T11:53:36.900469
1011,2022,26,2023-02-13,Real Madrid,Barcelona,3,0,H,Generated,2025-07-12T11:53:36.900223
1013,2022,26,2023-02-13,Valencia,Villarreal,2,1,H,Generated,2025-07-12T11:53:36.900346
1024,2022,27,2023-02-20,Athletic Bilbao,Real Sociedad,3,2,H,Generated,2025-07-12T11:53:36.900653
1022,2022,27,2023-02-20,Atlético Madrid,Sevilla,3,1,H,Generated,2025-07-12T11:53:36.900623
1029,2022,27,2023-02-20,Cádiz,Elche,1,0,H,Generated,2025-07-12T11:53:36.900725
1026,2022,27,2023-02-20,Espanyol,Getafe,1,1,D,Generated,2025-07-12T11:53:36.900682
1030,2022,27,2023-02-20,Granada,Huesca,3,3,D,Generated,2025-07-12T11:53:36.900740
1027,2022,27,2023-02-20,Levante,Osasuna,3,1,H,Generated,2025-07-12T11:53:36.900696
1028,2022,27,2023-02-20,Mallorca,Alavés,2,1,H,Generated,2025-07-12T11:53:36.900711
1025,2022,27,2023-02-20,Real Betis,Celta Vigo,1,1,D,Generated,2025-07-12T11:53:36.900667
1021,2022,27,2023-02-20,Real Madrid,Barcelona,0,0,D,Generated,2025-07-12T11:53:36.900608
1023,2022,27,2023-02-20,Valencia,Villarreal,2,2,D,Generated,2025-07-12T11:53:36.900638
1034,2022,28,2023-02-27,Athletic Bilbao,Real Sociedad,1,1,D,Generated,2025-07-12T11:53:36.900799
1032,2022,28,2023-02-27,Atlético Madrid,Sevilla,2,2,D,Generated,2025-07-12T11:53:36.900771
1039,2022,28,2023-02-27,Cádiz,Elche,2,1,H,Generated,2025-07-12T11:53:36.900871
1036,2022,28,2023-02-27,Espanyol,Getafe,1,4,A,Generated,2025-07-12T11:53:36.900828
1040,2022,28,2023-02-27,Granada,Huesca,2,1,H,Generated,2025-07-12T11:53:36.900885
1037,2022,28,2023-02-27,Levante,Osasuna,1,2,A,Generated,2025-07-12T11:53:36.900842
1038,2022,28,2023-02-27,Mallorca,Alavés,0,1,A,Generated,2025-07-12T11:53:36.900856
1035,2022,28,2023-02-27,Real Betis,Celta Vigo,4,0,H,Generated,2025-07-12T11:53:36.900813
1031,2022,28,2023-02-27,Real Madrid,Barcelona,3,1,H,Generated,2025-07-12T11:53:36.900756
1033,2022,28,2023-02-27,Valencia,Villarreal,2,2,D,Generated,2025-07-12T11:53:36.900785
1044,2022,29,2023-03-06,Athletic Bilbao,Real Sociedad,0,1,A,Generated,2025-07-12T11:53:36.900944
1042,2022,29,2023-03-06,Atlético Madrid,Sevilla,0,1,A,Generated,2025-07-12T11:53:36.900916
1049,2022,29,2023-03-06,Cádiz,Elche,1,2,A,Generated,2025-07-12T11:53:36.901016
1046,2022,29,2023-03-06,Espanyol,Getafe,2,3,A,Generated,2025-07-12T11:53:36.900973
1050,2022,29,2023-03-06,Granada,Huesca,3,1,H,Generated,2025-07-12T11:53:36.901030
1047,2022,29,2023-03-06,Levante,Osasuna,1,1,D,Generated,2025-07-12T11:53:36.900987
1048,2022,29,2023-03-06,Mallorca,Alavés,1,1,D,Generated,2025-07-12T11:53:36.901002
1045,2022,29,2023-03-06,Real Betis,Celta Vigo,3,1,H,Generated,2025-07-12T11:53:36.900958
1041,2022,29,2023-03-06,Real Madrid,Barcelona,2,1,H,Generated,2025-07-12T11:53:36.900901
1043,2022,29,2023-03-06,Valencia,Villarreal,1,1,D,Generated,2025-07-12T11:53:36.900930
1054,2022,30,2023-03-13,Athletic Bilbao,Real Sociedad,4,1,H,Generated,2025-07-12T11:53:36.901095
1052,2022,30,2023-03-13,Atlético Madrid,Sevilla,1,2,A,Generated,2025-07-12T11:53:36.901060
1059,2022,30,2023-03-13,Cádiz,Elche,2,1,H,Generated,2025-07-12T11:53:36.901168
1056,2022,30,2023-03-13,Espanyol,Getafe,2,2,D,Generated,2025-07-12T11:53:36.901124
1060,2022,30,2023-03-13,Granada,Huesca,4,0,H,Generated,2025-07-12T11:53:36.901183
1057,2022,30,2023-03-13,Levante,Osasuna,4,0,H,Generated,2025-07-12T11:53:36.901139
1058,2022,30,2023-03-13,Mallorca,Alavés,1,0,H,Generated,2025-07-12T11:53:36.901153
1055,2022,30,2023-03-13,Real Betis,Celta Vigo,1,4,A,Generated,2025-07-12T11:53:36.901109
1051,2022,30,2023-03-13,Real Madrid,Barcelona,2,2,D,Generated,2025-07-12T11:53:36.901046
1053,2022,30,2023-03-13,Valencia,Villarreal,1,1,D,Generated,2025-07-12T11:53:36.901080
1064,2022,31,2023-03-20,Athletic Bilbao,Real Sociedad,1,3,A,Generated,2025-07-12T11:53:36.901243
1062,2022,31,2023-03-20,Atlético Madrid,Sevilla,1,3,A,Generated,2025-07-12T11:53:36.901213
1069,2022,31,2023-03-20,Cádiz,Elche,2,1,H,Generated,2025-07-12T11:53:36.901315
1066,2022,31,2023-03-20,Espanyol,Getafe,3,2,H,Generated,2025-07-12T11:53:36.901272
1070,2022,31,2023-03-20,Granada,Huesca,3,3,D,Generated,2025-07-12T11:53:36.901329
1067,2022,31,2023-03-20,Levante,Osasuna,2,0,H,Generated,2025-07-12T11:53:36.901286
