id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,source_url,scraped_at,data_hash
568,2022,19,2022-12-19,Mallorca,Atlético Madrid,3,2,H,https://example.com/2022/matchday/19,2025-07-12T12:02:47.136184,608caa9f29fa17f183e23f856b17c701
569,2022,19,2022-12-19,Real Madrid,Barcelona,3,1,H,https://example.com/2022/matchday/19,2025-07-12T12:02:47.136208,256bbc86a2862609a2a42fd714a1009f
570,2022,19,2022-12-19,Athletic Bilbao,Huesca,3,1,H,https://example.com/2022/matchday/19,2025-07-12T12:02:47.136234,2823d03737904d563084dab19551c4a5
1320,2022,19,2022-12-19,Elche,Real Sociedad,1,1,D,https://example.com/2022/matchday/19,2025-07-12T12:18:52.095724,77a2924c919bfbc28a5f141fa2c69630
1321,2022,19,2022-12-19,Real Betis,Valencia,4,3,H,https://example.com/2022/matchday/19,2025-07-12T12:18:52.095760,eb93a6a777f4348c599b694d7e54f650
1322,2022,19,2022-12-19,Getafe,Real Madrid,3,1,H,https://example.com/2022/matchday/19,2025-07-12T12:18:52.095784,cdfac1087acb1b7de98a7301aaf1f791
1323,2022,19,2022-12-19,Huesca,Celta Vigo,0,1,A,https://example.com/2022/matchday/19,2025-07-12T12:18:52.095808,99869b2e064ae3d4f82e09b523970c57
1324,2022,19,2022-12-19,Mallorca,Villarreal,1,1,D,https://example.com/2022/matchday/19,2025-07-12T12:18:52.095832,39f4cf456778823707cecdb2a05be3ae
1325,2022,19,2022-12-19,Athletic Bilbao,Atlético Madrid,1,0,H,https://example.com/2022/matchday/19,2025-07-12T12:18:52.095861,c73538a29d9d30787519e726e17512a0
1326,2022,19,2022-12-19,Espanyol,Granada,2,0,H,https://example.com/2022/matchday/19,2025-07-12T12:18:52.095885,f7835e65f1fa155a042f96e43cf234d5
1327,2022,19,2022-12-19,Levante,Sevilla,1,1,D,https://example.com/2022/matchday/19,2025-07-12T12:18:52.095909,cedc9410f11e3b968f4ec97f04d566d5
1328,2022,19,2022-12-19,Barcelona,Alavés,2,2,D,https://example.com/2022/matchday/19,2025-07-12T12:18:52.095932,12ec7f23befacb73a80597eab897035f
1329,2022,19,2022-12-19,Osasuna,Cádiz,1,1,D,https://example.com/2022/matchday/19,2025-07-12T12:18:52.095955,2b3b20e33d245d6aa57ef2cabf72de69
571,2022,20,2022-12-26,Osasuna,Sevilla,2,2,D,https://example.com/2022/matchday/20,2025-07-12T12:02:47.136272,7e1e4be1a7f910167b20df3c72534d2c
572,2022,20,2022-12-26,Levante,Celta Vigo,1,0,H,https://example.com/2022/matchday/20,2025-07-12T12:02:47.136300,5c7e1fd9f6f2c32108cded71b8d25732
573,2022,20,2022-12-26,Atlético Madrid,Espanyol,1,2,A,https://example.com/2022/matchday/20,2025-07-12T12:02:47.136327,2ead3f921e79d23e477b9093c7d79d78
574,2022,20,2022-12-26,Getafe,Alavés,1,1,D,https://example.com/2022/matchday/20,2025-07-12T12:02:47.136358,ae8f6e8d9f1c0b85b5d954939209d8b2
575,2022,20,2022-12-26,Barcelona,Mallorca,3,2,H,https://example.com/2022/matchday/20,2025-07-12T12:02:47.136391,d077aa1f1389f4d8502a73f19a65de46
576,2022,20,2022-12-26,Real Betis,Cádiz,0,0,D,https://example.com/2022/matchday/20,2025-07-12T12:02:47.136422,07a70ee80d6d7013a1e4d22cd7afe87f
577,2022,20,2022-12-26,Real Sociedad,Granada,1,0,H,https://example.com/2022/matchday/20,2025-07-12T12:02:47.136459,041d3e1fd2d8254f2dd9a9d40b08cf17
578,2022,20,2022-12-26,Real Madrid,Huesca,3,0,H,https://example.com/2022/matchday/20,2025-07-12T12:02:47.136497,4ca81c9cebbf5d52f29e296cf08119e5
579,2022,20,2022-12-26,Valencia,Athletic Bilbao,2,1,H,https://example.com/2022/matchday/20,2025-07-12T12:02:47.136533,a9ffc98d942456c457d619b7d965ee86
580,2022,20,2022-12-26,Elche,Villarreal,2,0,H,https://example.com/2022/matchday/20,2025-07-12T12:02:47.136623,596279786b15ca2e5ce8844ce7569891
1330,2022,20,2022-12-26,Osasuna,Levante,2,0,H,https://example.com/2022/matchday/20,2025-07-12T12:18:52.095992,01b4431657baff7ef1a4b7c78f21f4bb
1331,2022,20,2022-12-26,Cádiz,Sevilla,4,1,H,https://example.com/2022/matchday/20,2025-07-12T12:18:52.096016,b4c2bd5daede41de433f70d0dbb1c408
1332,2022,20,2022-12-26,Atlético Madrid,Elche,1,1,D,https://example.com/2022/matchday/20,2025-07-12T12:18:52.096040,c2a87a47c5303244798cd0c518fc262e
1333,2022,20,2022-12-26,Huesca,Athletic Bilbao,0,0,D,https://example.com/2022/matchday/20,2025-07-12T12:18:52.096063,ef387d31b28db27d6bbe32263c9e12dc
1334,2022,20,2022-12-26,Alavés,Barcelona,1,1,D,https://example.com/2022/matchday/20,2025-07-12T12:18:52.096086,25e69ff9489b1e41dbba8ae09fb8e5bb
1335,2022,20,2022-12-26,Valencia,Real Sociedad,1,0,H,https://example.com/2022/matchday/20,2025-07-12T12:18:52.096117,df1bbe30dc9a8916990902b8561cf119
1336,2022,20,2022-12-26,Celta Vigo,Espanyol,1,0,H,https://example.com/2022/matchday/20,2025-07-12T12:18:52.096144,5fff0009cf029029034ecb682d03d3e8
1337,2022,20,2022-12-26,Real Madrid,Getafe,1,3,A,https://example.com/2022/matchday/20,2025-07-12T12:18:52.096167,af9d7bd7ea4c5a6217b7d3a47f68a257
1338,2022,20,2022-12-26,Mallorca,Granada,3,2,H,https://example.com/2022/matchday/20,2025-07-12T12:18:52.096190,7a93f1e04b960608cfc73925c0d8c8fa
1339,2022,20,2022-12-26,Villarreal,Real Betis,2,1,H,https://example.com/2022/matchday/20,2025-07-12T12:18:52.096212,958ad9fafc1b815c16ad4f71e32aa096
581,2022,21,2023-01-02,Real Madrid,Atlético Madrid,3,1,H,https://example.com/2022/matchday/21,2025-07-12T12:02:47.136687,a4e2aacad3d3379ce6930c5ff8dc721a
582,2022,21,2023-01-02,Barcelona,Granada,3,1,H,https://example.com/2022/matchday/21,2025-07-12T12:02:47.136730,acd14e1f0026daaecbb3a6ae4443ee44
583,2022,21,2023-01-02,Real Sociedad,Alavés,1,3,A,https://example.com/2022/matchday/21,2025-07-12T12:02:47.136796,40cefb22afa8813fc9e38754321dc2a8
584,2022,21,2023-01-02,Elche,Levante,2,1,H,https://example.com/2022/matchday/21,2025-07-12T12:02:47.136831,24c588e069fc1605089abf64c7091eb7
585,2022,21,2023-01-02,Getafe,Valencia,3,0,H,https://example.com/2022/matchday/21,2025-07-12T12:02:47.136882,5de32bbfa013585c3122f65e013c7251
586,2022,21,2023-01-02,Mallorca,Sevilla,1,3,A,https://example.com/2022/matchday/21,2025-07-12T12:02:47.136926,4f4ed221cbe65afd1587bb3f846283a6
587,2022,21,2023-01-02,Celta Vigo,Huesca,2,3,A,https://example.com/2022/matchday/21,2025-07-12T12:02:47.136960,004b888f36a44c85d5d1acefdd4131d0
588,2022,21,2023-01-02,Villarreal,Athletic Bilbao,0,2,A,https://example.com/2022/matchday/21,2025-07-12T12:02:47.136994,101d54d1a001096185c5d9244e1fdee7
589,2022,21,2023-01-02,Osasuna,Espanyol,2,1,H,https://example.com/2022/matchday/21,2025-07-12T12:02:47.137027,09adc88085e5b02574e40ccd5bd90203
590,2022,21,2023-01-02,Cádiz,Real Betis,0,3,A,https://example.com/2022/matchday/21,2025-07-12T12:02:47.137061,64d210597be64d3df3348ad076b2c91a
1340,2022,21,2023-01-02,Getafe,Granada,1,1,D,https://example.com/2022/matchday/21,2025-07-12T12:18:52.096248,9a17cfe604f7515514dfcc72f2169ed2
1341,2022,21,2023-01-02,Valencia,Atlético Madrid,2,3,A,https://example.com/2022/matchday/21,2025-07-12T12:18:52.096271,2c88df1732a7d2167b8b62cc1f7463a2
1342,2022,21,2023-01-02,Real Sociedad,Alavés,1,2,A,https://example.com/2022/matchday/21,2025-07-12T12:18:52.096302,b129254f8a0158cf8569f2bc67d46405
1343,2022,21,2023-01-02,Real Betis,Celta Vigo,2,1,H,https://example.com/2022/matchday/21,2025-07-12T12:18:52.096326,360f5d73fbcd60ccbf8d320d3bbd925c
1344,2022,21,2023-01-02,Cádiz,Real Madrid,3,3,D,https://example.com/2022/matchday/21,2025-07-12T12:18:52.096359,e0a5a89ed2111140d18a9f23d9dc362a
1345,2022,21,2023-01-02,Osasuna,Huesca,4,1,H,https://example.com/2022/matchday/21,2025-07-12T12:18:52.096383,ad34d62192346043f1f506815f6d1121
1346,2022,21,2023-01-02,Athletic Bilbao,Mallorca,2,2,D,https://example.com/2022/matchday/21,2025-07-12T12:18:52.096406,bd7a2dbafd857a5547f5cb80acc7ecda
1347,2022,21,2023-01-02,Espanyol,Barcelona,0,2,A,https://example.com/2022/matchday/21,2025-07-12T12:18:52.096429,245e096a0f64a7ca8482dde9fd5efdb7
1348,2022,21,2023-01-02,Levante,Villarreal,2,1,H,https://example.com/2022/matchday/21,2025-07-12T12:18:52.096452,7cd1785f48c6e5239f58b8e5cea3f190
1349,2022,21,2023-01-02,Elche,Sevilla,0,3,A,https://example.com/2022/matchday/21,2025-07-12T12:18:52.096528,c684e11e1587d9b91f9b1bc866d0f7e2
591,2022,22,2023-01-09,Huesca,Cádiz,3,1,H,https://example.com/2022/matchday/22,2025-07-12T12:02:47.137118,051fca96f0f23955c001f3ed97333b11
592,2022,22,2023-01-09,Real Betis,Osasuna,2,2,D,https://example.com/2022/matchday/22,2025-07-12T12:02:47.137155,9a7a85cb93951a0ba5bac20fecbff2d0
593,2022,22,2023-01-09,Atlético Madrid,Valencia,3,1,H,https://example.com/2022/matchday/22,2025-07-12T12:02:47.137189,68fce075435203535ceac154a25966d9
594,2022,22,2023-01-09,Getafe,Real Madrid,0,4,A,https://example.com/2022/matchday/22,2025-07-12T12:02:47.137228,3c4f16c7f30fed98f697c08950857ea4
595,2022,22,2023-01-09,Athletic Bilbao,Real Sociedad,2,1,H,https://example.com/2022/matchday/22,2025-07-12T12:02:47.137259,d75bec13f3fbb92dda72b987f796002d
596,2022,22,2023-01-09,Granada,Alavés,1,2,A,https://example.com/2022/matchday/22,2025-07-12T12:02:47.137291,a9e6fdd562b26118ce1a7c40b904a7ee
597,2022,22,2023-01-09,Sevilla,Mallorca,0,2,A,https://example.com/2022/matchday/22,2025-07-12T12:02:47.137492,616c42e954900eb012147c0933294249
598,2022,22,2023-01-09,Villarreal,Celta Vigo,3,1,H,https://example.com/2022/matchday/22,2025-07-12T12:02:47.137592,9a5e7269f2e55063c9819b398ba28275
599,2022,22,2023-01-09,Elche,Barcelona,3,0,H,https://example.com/2022/matchday/22,2025-07-12T12:02:47.137634,d63794fc261a4af73cb68d1b90b9013d
600,2022,22,2023-01-09,Levante,Espanyol,2,1,H,https://example.com/2022/matchday/22,2025-07-12T12:02:47.137669,8950b8f45111747b1e37bea1f7f65600
1350,2022,22,2023-01-09,Atlético Madrid,Elche,2,2,D,https://example.com/2022/matchday/22,2025-07-12T12:18:52.096589,39555893da654667a23ac2b2b27b64aa
1351,2022,22,2023-01-09,Sevilla,Alavés,1,1,D,https://example.com/2022/matchday/22,2025-07-12T12:18:52.096622,c5ba86a9690e2c354a839501e30b81ec
1352,2022,22,2023-01-09,Barcelona,Getafe,0,0,D,https://example.com/2022/matchday/22,2025-07-12T12:18:52.096661,60284b17f4388b2281ab8b6fdc5024e9
1353,2022,22,2023-01-09,Real Sociedad,Espanyol,3,1,H,https://example.com/2022/matchday/22,2025-07-12T12:18:52.096690,44c8f228a55c8307b62eb1c29d74e2f5
1354,2022,22,2023-01-09,Granada,Huesca,2,1,H,https://example.com/2022/matchday/22,2025-07-12T12:18:52.096714,7ae39f0fa912c75ec86fd518ff560d93
1355,2022,22,2023-01-09,Real Betis,Cádiz,4,1,H,https://example.com/2022/matchday/22,2025-07-12T12:18:52.096739,8c72aa47395b74a614bcb993568b7c4e
1356,2022,22,2023-01-09,Athletic Bilbao,Real Madrid,2,0,H,https://example.com/2022/matchday/22,2025-07-12T12:18:52.096762,b5c3a5938c7c304f3dea173b8d596e12
1357,2022,22,2023-01-09,Levante,Mallorca,2,2,D,https://example.com/2022/matchday/22,2025-07-12T12:18:52.096785,b07e0a74416ace4a9e62858b3efeafdd
1358,2022,22,2023-01-09,Valencia,Villarreal,1,2,A,https://example.com/2022/matchday/22,2025-07-12T12:18:52.096808,718a8428771624580431e547b07d0865
1359,2022,22,2023-01-09,Osasuna,Celta Vigo,0,2,A,https://example.com/2022/matchday/22,2025-07-12T12:18:52.096839,3492124d041cc94eb8a011b1641b1257
601,2022,23,2023-01-16,Villarreal,Osasuna,1,2,A,https://example.com/2022/matchday/23,2025-07-12T12:02:47.137758,f42f090a271170a2d00fe995a526bb3b
602,2022,23,2023-01-16,Real Sociedad,Espanyol,1,1,D,https://example.com/2022/matchday/23,2025-07-12T12:02:47.137822,ee660311f734d8441913d9c8de06c891
603,2022,23,2023-01-16,Real Madrid,Atlético Madrid,2,1,H,https://example.com/2022/matchday/23,2025-07-12T12:02:47.137865,07cb6023e3bdf0adafa11fe606a983a8
604,2022,23,2023-01-16,Athletic Bilbao,Celta Vigo,2,1,H,https://example.com/2022/matchday/23,2025-07-12T12:02:47.137995,5f74f287161df10df25c9acc981f6c43
605,2022,23,2023-01-16,Sevilla,Valencia,2,1,H,https://example.com/2022/matchday/23,2025-07-12T12:02:47.138121,f0aa811d59b18ae6c59b8af3655996c0
606,2022,23,2023-01-16,Levante,Getafe,4,1,H,https://example.com/2022/matchday/23,2025-07-12T12:02:47.138184,fa9a4c4a865da11979c7578d84f1ad14
607,2022,23,2023-01-16,Huesca,Mallorca,3,1,H,https://example.com/2022/matchday/23,2025-07-12T12:02:47.138233,a6c45cddffcb55933c89f667388a50bb
608,2022,23,2023-01-16,Elche,Alavés,1,2,A,https://example.com/2022/matchday/23,2025-07-12T12:02:47.138282,b836d9de75364b028d053c8995c3db9e
609,2022,23,2023-01-16,Barcelona,Cádiz,2,0,H,https://example.com/2022/matchday/23,2025-07-12T12:02:47.138358,ef4258b94ff8b47ab47646f79ffa0b1d
610,2022,23,2023-01-16,Granada,Real Betis,2,1,H,https://example.com/2022/matchday/23,2025-07-12T12:02:47.138414,fe8a290756500c122d30b8026db5bd40
1360,2022,23,2023-01-16,Barcelona,Alavés,1,0,H,https://example.com/2022/matchday/23,2025-07-12T12:18:52.096876,311c4bf96184b3c132cc6441d5c94d1d
1361,2022,23,2023-01-16,Mallorca,Valencia,3,1,H,https://example.com/2022/matchday/23,2025-07-12T12:18:52.096901,0114ab86c6465a39c9287651a1d0eb7d
1362,2022,23,2023-01-16,Real Madrid,Huesca,0,0,D,https://example.com/2022/matchday/23,2025-07-12T12:18:52.096925,88fb0c651aa4c54a2f04ba786e469f0f
1363,2022,23,2023-01-16,Atlético Madrid,Sevilla,0,2,A,https://example.com/2022/matchday/23,2025-07-12T12:18:52.096948,635abf6d5910c737eeb13ed9ca5a7d39
1364,2022,23,2023-01-16,Athletic Bilbao,Real Betis,3,1,H,https://example.com/2022/matchday/23,2025-07-12T12:18:52.096971,c456e329d37ae016942c7aa9bdf3d0fe
1365,2022,23,2023-01-16,Getafe,Granada,4,0,H,https://example.com/2022/matchday/23,2025-07-12T12:18:52.096995,b2b1238d55a79613a72b77fd39e46473
1366,2022,23,2023-01-16,Villarreal,Cádiz,3,1,H,https://example.com/2022/matchday/23,2025-07-12T12:18:52.097026,3e92df9fb8cc585cce9b11888d5d7ff0
1367,2022,23,2023-01-16,Espanyol,Osasuna,3,2,H,https://example.com/2022/matchday/23,2025-07-12T12:18:52.097051,1331a006e5f69c86a1ab01d21f7d6778
1368,2022,23,2023-01-16,Elche,Levante,1,2,A,https://example.com/2022/matchday/23,2025-07-12T12:18:52.097075,ad48c77537a420ee02b871a9c90f02a3
1369,2022,23,2023-01-16,Real Sociedad,Celta Vigo,2,1,H,https://example.com/2022/matchday/23,2025-07-12T12:18:52.097099,20e9083a5c1cec681b6c60a3628ee188
611,2022,24,2023-01-23,Villarreal,Getafe,1,1,D,https://example.com/2022/matchday/24,2025-07-12T12:02:47.138523,7e0701899818d5d0f369963c66410963
612,2022,24,2023-01-23,Atlético Madrid,Barcelona,2,1,H,https://example.com/2022/matchday/24,2025-07-12T12:02:47.138591,41febf99a738a1a9cd8216d3d8965e88
613,2022,24,2023-01-23,Valencia,Levante,1,1,D,https://example.com/2022/matchday/24,2025-07-12T12:02:47.138775,79999cd89c6bec140f6e7c2c518ae8dc
614,2022,24,2023-01-23,Celta Vigo,Real Madrid,1,1,D,https://example.com/2022/matchday/24,2025-07-12T12:02:47.138925,201bd030d0f9e9a8856f38d39463d3e0
615,2022,24,2023-01-23,Mallorca,Athletic Bilbao,0,2,A,https://example.com/2022/matchday/24,2025-07-12T12:02:47.138970,20b7e44a1487ab6b02d2db11a7c07a2b
616,2022,24,2023-01-23,Alavés,Huesca,1,1,D,https://example.com/2022/matchday/24,2025-07-12T12:02:47.139125,a65d1f73847fde727f7f1bce36094762
617,2022,24,2023-01-23,Cádiz,Espanyol,1,2,A,https://example.com/2022/matchday/24,2025-07-12T12:02:47.139173,cbb11f3e9c37730ed216372f652971a9
618,2022,24,2023-01-23,Sevilla,Osasuna,0,1,A,https://example.com/2022/matchday/24,2025-07-12T12:02:47.139208,2b59545a6ac255051e7f2e9bbebb26ea
619,2022,24,2023-01-23,Real Sociedad,Granada,1,3,A,https://example.com/2022/matchday/24,2025-07-12T12:02:47.139237,37e31dfed39080841f3220ad6019b9c9
620,2022,24,2023-01-23,Real Betis,Elche,2,3,A,https://example.com/2022/matchday/24,2025-07-12T12:02:47.139263,e78765c82dd5a3637f2e42742d0cf652
1370,2022,24,2023-01-23,Real Madrid,Atlético Madrid,2,3,A,https://example.com/2022/matchday/24,2025-07-12T12:18:52.097139,e3b809ebe9a42aaa10636192fb532faa
1371,2022,24,2023-01-23,Cádiz,Celta Vigo,1,1,D,https://example.com/2022/matchday/24,2025-07-12T12:18:52.097163,cdc6b1b94ba22438d630d54f7f41f638
1372,2022,24,2023-01-23,Valencia,Espanyol,0,4,A,https://example.com/2022/matchday/24,2025-07-12T12:18:52.097189,f5d2a3f8b1be3a8496b145028c4ab6a8
1373,2022,24,2023-01-23,Getafe,Alavés,1,0,H,https://example.com/2022/matchday/24,2025-07-12T12:18:52.097213,476147755903d0f712f7bc3a577c54c5
1374,2022,24,2023-01-23,Huesca,Mallorca,3,2,H,https://example.com/2022/matchday/24,2025-07-12T12:18:52.097240,e0ea37e9fdae0d1b483a8eb1436b8b3e
1375,2022,24,2023-01-23,Sevilla,Elche,2,2,D,https://example.com/2022/matchday/24,2025-07-12T12:18:52.097270,39a91edc881ff9b248da198aed14ee9e
1376,2022,24,2023-01-23,Athletic Bilbao,Osasuna,1,1,D,https://example.com/2022/matchday/24,2025-07-12T12:18:52.097311,c0445c4955957ae584a8051da84da217
1377,2022,24,2023-01-23,Villarreal,Levante,1,1,D,https://example.com/2022/matchday/24,2025-07-12T12:18:52.097340,390c6563f7523d1f9f5bee631f27120a
1378,2022,24,2023-01-23,Real Betis,Real Sociedad,0,1,A,https://example.com/2022/matchday/24,2025-07-12T12:18:52.097366,90e01470c0ada32fb76e9bf5919ce6b9
1379,2022,24,2023-01-23,Granada,Barcelona,2,2,D,https://example.com/2022/matchday/24,2025-07-12T12:18:52.097392,31db57736464bf162333fade1c1708d0
621,2022,25,2023-01-30,Valencia,Alavés,2,1,H,https://example.com/2022/matchday/25,2025-07-12T12:02:47.139320,59d9dfb7b6389f936e2699671051d004
622,2022,25,2023-01-30,Real Madrid,Real Sociedad,3,2,H,https://example.com/2022/matchday/25,2025-07-12T12:02:47.139353,74eff3c34cd5cf05a48385b28a82cf6e
623,2022,25,2023-01-30,Barcelona,Cádiz,2,0,H,https://example.com/2022/matchday/25,2025-07-12T12:02:47.139382,18861a3d924813e3055ebe58cc9ed714
624,2022,25,2023-01-30,Granada,Sevilla,2,2,D,https://example.com/2022/matchday/25,2025-07-12T12:02:47.139412,b50ca40b0cac6a1a75aea997c42c32ff
625,2022,25,2023-01-30,Levante,Athletic Bilbao,2,3,A,https://example.com/2022/matchday/25,2025-07-12T12:02:47.139443,8b958946ee7108eb463304d570e9b31e
626,2022,25,2023-01-30,Celta Vigo,Osasuna,2,2,D,https://example.com/2022/matchday/25,2025-07-12T12:02:47.139472,b06b20655d5bafe7570737d979ca3170
627,2022,25,2023-01-30,Real Betis,Espanyol,1,1,D,https://example.com/2022/matchday/25,2025-07-12T12:02:47.139525,84dd17dba319fa80ea443693dc39d55c
628,2022,25,2023-01-30,Villarreal,Elche,2,1,H,https://example.com/2022/matchday/25,2025-07-12T12:02:47.139559,35302bf0ddeaf2b8eba9b75be0cafb49
629,2022,25,2023-01-30,Mallorca,Huesca,2,3,A,https://example.com/2022/matchday/25,2025-07-12T12:02:47.139640,acd57172abc922e4b0d43f29307499db
630,2022,25,2023-01-30,Atlético Madrid,Getafe,1,3,A,https://example.com/2022/matchday/25,2025-07-12T12:02:47.139672,f952afea4cde6605174c64d39c271bf4
1380,2022,25,2023-01-30,Getafe,Real Sociedad,2,0,H,https://example.com/2022/matchday/25,2025-07-12T12:18:52.097438,5b91d27f192a7195625731b8da14e0b2
1381,2022,25,2023-01-30,Atlético Madrid,Sevilla,4,1,H,https://example.com/2022/matchday/25,2025-07-12T12:18:52.097465,5b756d799d8debda1a212b71104b611a
1382,2022,25,2023-01-30,Elche,Villarreal,1,0,H,https://example.com/2022/matchday/25,2025-07-12T12:18:52.097493,1320316bfe01841126f91092b33a2fc6
1383,2022,25,2023-01-30,Alavés,Granada,2,1,H,https://example.com/2022/matchday/25,2025-07-12T12:18:52.097519,8885370686b9041512090849bfb06293
1384,2022,25,2023-01-30,Athletic Bilbao,Espanyol,1,2,A,https://example.com/2022/matchday/25,2025-07-12T12:18:52.097547,591efd5b54cf9b8346c6f799679f9c03
1385,2022,25,2023-01-30,Mallorca,Cádiz,3,1,H,https://example.com/2022/matchday/25,2025-07-12T12:18:52.097578,c4fa2aa3a7d6b22fff36be0f442bcc0d
1386,2022,25,2023-01-30,Huesca,Barcelona,2,1,H,https://example.com/2022/matchday/25,2025-07-12T12:18:52.097608,7dd06c9981acb758049a7f28aa5ba186
1387,2022,25,2023-01-30,Real Madrid,Valencia,1,0,H,https://example.com/2022/matchday/25,2025-07-12T12:18:52.097637,5de4771088a0e02ba3489bed7f7f8e70
1388,2022,25,2023-01-30,Levante,Real Betis,0,2,A,https://example.com/2022/matchday/25,2025-07-12T12:18:52.097668,30991a03c10dd287836d6a76ddc62dac
1389,2022,25,2023-01-30,Osasuna,Celta Vigo,3,4,A,https://example.com/2022/matchday/25,2025-07-12T12:18:52.097695,af825c0d93d57d2dd017714197303bba
631,2022,26,2023-02-06,Sevilla,Real Betis,2,1,H,https://example.com/2022/matchday/26,2025-07-12T12:02:47.139738,44cb622ac652dee16b5f49de09a88bc8
632,2022,26,2023-02-06,Granada,Atlético Madrid,2,0,H,https://example.com/2022/matchday/26,2025-07-12T12:02:47.139774,50071655731bbde5fe3f41de6131b5a5
633,2022,26,2023-02-06,Real Madrid,Alavés,1,1,D,https://example.com/2022/matchday/26,2025-07-12T12:02:47.139806,d6241a7ab2ddd583d0be446d5720fee6
634,2022,26,2023-02-06,Elche,Levante,1,2,A,https://example.com/2022/matchday/26,2025-07-12T12:02:47.139837,254323ea09d5270da58590fc4b8c862c
635,2022,26,2023-02-06,Barcelona,Cádiz,1,3,A,https://example.com/2022/matchday/26,2025-07-12T12:02:47.139865,11468b70dff8860aabe3c5bd8c46ca2e
636,2022,26,2023-02-06,Huesca,Osasuna,3,1,H,https://example.com/2022/matchday/26,2025-07-12T12:02:47.139895,5fc56b472a48020709267af02cb4a980
637,2022,26,2023-02-06,Celta Vigo,Valencia,0,0,D,https://example.com/2022/matchday/26,2025-07-12T12:02:47.139926,255ab3ed7ba38f1d7a8bc1422ba81ffe
638,2022,26,2023-02-06,Mallorca,Athletic Bilbao,3,0,H,https://example.com/2022/matchday/26,2025-07-12T12:02:47.139956,6281da58e17fbeb5aecdced5207b24f3
639,2022,26,2023-02-06,Espanyol,Villarreal,1,0,H,https://example.com/2022/matchday/26,2025-07-12T12:02:47.139985,3ce096efc3428fd90d698c865437ded4
640,2022,26,2023-02-06,Getafe,Real Sociedad,3,2,H,https://example.com/2022/matchday/26,2025-07-12T12:02:47.140014,d050874d7ff22fc34e5da3fe8a021146
1390,2022,26,2023-02-06,Real Sociedad,Mallorca,1,1,D,https://example.com/2022/matchday/26,2025-07-12T12:18:52.097751,cb2407a8072718b1b765e4f568281b89
1391,2022,26,2023-02-06,Alavés,Cádiz,2,0,H,https://example.com/2022/matchday/26,2025-07-12T12:18:52.097782,b321f6d8b3097c3d488b612d56b169d9
1392,2022,26,2023-02-06,Espanyol,Villarreal,4,1,H,https://example.com/2022/matchday/26,2025-07-12T12:18:52.097810,b8b52c7751db367edc03fe82b5dc1353
1393,2022,26,2023-02-06,Huesca,Real Betis,1,0,H,https://example.com/2022/matchday/26,2025-07-12T12:18:52.097846,6e8a5bfd7aaedcc1319a9fe012d2ffef
1394,2022,26,2023-02-06,Real Madrid,Valencia,1,1,D,https://example.com/2022/matchday/26,2025-07-12T12:18:52.097875,8c3fe084a7276a55ea82096407786939
1395,2022,26,2023-02-06,Celta Vigo,Barcelona,2,2,D,https://example.com/2022/matchday/26,2025-07-12T12:18:52.097905,8039a84c1f866ccb1d492182cd8f10a4
1396,2022,26,2023-02-06,Athletic Bilbao,Getafe,2,0,H,https://example.com/2022/matchday/26,2025-07-12T12:18:52.097933,a3e6442c0e6f70b806feca122ae1fed7
1397,2022,26,2023-02-06,Granada,Osasuna,1,2,A,https://example.com/2022/matchday/26,2025-07-12T12:18:52.097987,185c1c2605413d33831ac44f1affa17c
1398,2022,26,2023-02-06,Sevilla,Atlético Madrid,0,1,A,https://example.com/2022/matchday/26,2025-07-12T12:18:52.098013,5bd661ada34b2e241294e435593b6151
641,2022,27,2023-02-13,Mallorca,Elche,4,2,H,https://example.com/2022/matchday/27,2025-07-12T12:02:47.140062,821d5cf34d109c4a3b367ff107dbbf29
642,2022,27,2023-02-13,Levante,Real Sociedad,3,3,D,https://example.com/2022/matchday/27,2025-07-12T12:02:47.140093,0296982c132f5e58b993799866148776
643,2022,27,2023-02-13,Atlético Madrid,Villarreal,3,2,H,https://example.com/2022/matchday/27,2025-07-12T12:02:47.140122,da78920b51a40322dd7c6e661416b6de
644,2022,27,2023-02-13,Real Betis,Getafe,1,3,A,https://example.com/2022/matchday/27,2025-07-12T12:02:47.140154,b3244dd9268ecc0b35b097f725e79c69
645,2022,27,2023-02-13,Alavés,Huesca,3,0,H,https://example.com/2022/matchday/27,2025-07-12T12:02:47.140188,700635cfc54c7eb013bfdcc65584a674
646,2022,27,2023-02-13,Valencia,Cádiz,0,0,D,https://example.com/2022/matchday/27,2025-07-12T12:02:47.140221,f45855a21df427a02a071b5896f95ea9
647,2022,27,2023-02-13,Real Madrid,Athletic Bilbao,0,1,A,https://example.com/2022/matchday/27,2025-07-12T12:02:47.140253,a49833243a5e6d77484900c45548eb2b
648,2022,27,2023-02-13,Osasuna,Barcelona,1,3,A,https://example.com/2022/matchday/27,2025-07-12T12:02:47.140335,11569d10ffa470e65d45fa04dbb000a5
649,2022,27,2023-02-13,Sevilla,Granada,2,0,H,https://example.com/2022/matchday/27,2025-07-12T12:02:47.140372,8c7547cbccf8520c2f6a62a81150a043
650,2022,27,2023-02-13,Espanyol,Celta Vigo,0,2,A,https://example.com/2022/matchday/27,2025-07-12T12:02:47.140404,4b94d43ed211110067f6a30a11ffb219
